id, app, content, score
1288, "112 India", "Registration took time as OTP hadn't come even after clicking resend several times. But otherwise it's a very good app", 4
1289, "112 India", "After installing by mistake I pressed emergency and got call immediately. Will it work when you have poor network connectivity (most of the time, anywhere in the city)?. If it works everywhere it will be a good initiative from government of India.", 5
1290, "112 India", "Everyone should install this", 5
1291, "112 India", "I didn't got OTP. 😑", 3
1292, "112 India", "Good app Really works in emergency", 4
1293, "112 India", "Thanks for 112 India app Response was very immediate.  womens please download the app", 5
1294, "112 India", "Didn't get otp.", 1
1295, "112 India", "Good", 5
1296, "112 India", "कृपया करून ऍप download करा आपत्काळात खुप उपयोगी आहे .🚑🚒🚓 सर्वेसेवा एका ठिकाणी", 5
1297, "112 India", "best", 5
1298, "112 India", "Its not for haryana region. When will it become available for this region.", 1
1299, "112 India", "Very good move by the government I wish there was voice detect or secret code word trigger or any other means of physical trigger so that it is more useful and safe during rapes kidnaps or any other mishaps so please develop and make to the best of its poteintial. And also give some kind of acheivement or tag for its volunteers to share on their social media so that more people can get intrested to join and make it more effective ...", 4
1300, "112 India", "Just now I was installed this app.... I am wrongly press emergency.... With in Sec I received control room call.... I loved it.... It's very useful and safe ...", 5
1301, "112 India", "Good👌👍", 3
1302, "112 India", "Best for women security and help", 5
1303, "112 India", "Althog this is good initiate But this app sucks Not able to ragister as not recieving any otp", 1
1304, "112 India", "App is not at all working..OTP doesn't get generated for the registration", 1
1305, "112 India", "I installed but when i click state button it shows tamilnadu and i feed my number to install but i couldn 't open it shows yet to be layncged in tamilnadu. Unable to connect the server.", 2
1306, "112 India", "unable to register as otp is not received. please solve my issue.", 1
1307, "112 India", "not getting OTP in my mobile for verification process.", 1
1308, "112 India", "its not working.... no OTP is sent...I am trying since ling... it has some error?? please", 1
1309, "112 India", "Not getting Otp for my friends to download the app", 3
1310, "112 India", "Thank you for this aap", 5
1311, "112 India", "Good. But otp not recieved", 3
1312, "112 India", "Haven't received otp. Improve", 1
1313, "112 India", "It is not available in tamilnadu", 1
1314, "112 India", "Not able to get the OTP to register on the app.", 3
1315, "112 India", "I have been able to download the application however it is not being able to get the OTP verification done. I am not receiving text msg. I am in Delhi/NCR and the app is currently available for this state but i dont understand what is the issue with the OTP verification. Please help!", 1
1316, "112 India", "not Receiving OTP for varification.", 1
1317, "112 India", "Not able to get OTP for this app I am trying from past three days", 1
1318, "112 India", "They are not sending OTP.. I tried giving 2 different phone numbers", 1
1319, "112 India", "App is good but OTP is not coming to my number please resolve this issue", 1
1320, "112 India", "While registering on the app, the OTP is not received even after clicking on resend OTP...if the app is giving problem during registration... what kind of help do we expect 🤦", 1
1321, "112 India", "Worst Experiance In First Look. OTP is Not Coming, Tried Several Times. This App Will Help In Emmergency? Not sure.", 1
1322, "112 India", "Sir I am from khandwa Madhya Prades . OTP not received pls. Help", 1
1323, "112 India", "Does not even generate OTP!", 1
1324, "112 India", "Not getting otp", 1
1325, "112 India", "When i was trying to register for the first time, i couldn't coz Its displaying that the app is not yet installed or working in tamilnadu still. When will it be available in my region?! Please sort it out asap.", 1
1326, "112 India", "good to great app, from this we can save many females in our country thank you for creating this like useful app", 5
1327, "112 India", "Otp not received after installation Not useful at all", 1
1328, "112 India", "Otp isn't coming on my phone! Try to fix these silly bugs!", 1
1329, "112 India", "Hello developer, please lunch in all state. Its showing not yet lunch in Karnataka.. We are sharing your app to all relatives, frnds , family..but yur doesn't work wht a use sharing..i hope its clear..its very best app..for everyone..i want to sign up as volunteer.but unable to connect", 1
1330, "112 India", "I did not received the OTP even after installing the app 6th time kindly fix the problem. State-. Uttar Pradesh", 4
1331, "112 India", "I'm not been able to get the OTP I'm stuck on that part", 1
1332, "112 India", "App is not working, I had tried to register but didn't get the required otp for the process and hence not able to use app.", 1
1333, "112 India", "I am not receiving the OTP even after repeatedly trying since the last five hours", 1
1334, "112 India", "App is nice, but one think is wants to improve if we not open this app and Anyone need help so that time we not able to help them if we are already join as an volentier.", 4
1335, "112 India", "After downloading the app i do not have access to it as it says not yet launched in Delhi. So it's of no use to me.", 2
1336, "112 India", "I am from odisha but unfortunately this app is not working here😞 ye kab launch hoga", 1
1337, "112 India", "It isn't Available in Tamil Nadu ( Chennai)", 1
1338, "112 India", "While login this app asking OTP ,which is not sent to my mobile ,i tried hard again again but could not recv the OTP so uninstalling.", 1
1339, "112 India", "Not getting any otp ..tried atleast 5 times", 2
1340, "112 India", "Have tried almost 8-10 times but OTP is not generated. Let me know how to proceed installing the app", 1
1341, "112 India", "Unable to receive OTP for registration . I have tried a number of times but have not recieved the OTP due to which I am unable to use the app .", 3
1342, "112 India", "Why is this app not functional in haryana? Is haryana safe enough? And mainly I'm talking about Gurgaon because I'm a resident of the same. Is gurgaon safe enough for women? Ofcourse not. Be responsible in some ways for the safety of our women.", 1
1343, "112 India", "Can't even send an otp", 1
1344, "112 India", "Couldn't get registered in it. It's popping Unable to connect to the server. This might be the server is yet to be launched in Tamil Nadu. Uninstalled the app after this. We're lagging back in everything. Thanks for the safety measures as stupid always till now. Good work digital India. Kalam sir we miss you. India vision 2020 is getting nearly.", 1
1345, "112 India", "Otp not received", 1
1346, "112 India", "I am still stuck in the first screen itself... as i am not getting any otp, ur system is really slow.", 1
1347, "112 India", "Otp not yet sent !! And still there is no response", 1
1348, "112 India", "This is one of the worst app in world . That govt. Will make fool to pepoles please do not dowload the app. Even the starting procedure will not completed properly .", 1
1349, "112 India", "I downloaded the app but I'm not receiving an otp to finish registration.", 1
1350, "112 India", "It doesn't give me the OTP to register..", 1
1351, "112 India", "Not able login...i am a new user from kerala. Tried atleast 15 times to get the otp on the registered mobile number..not receiving any of it.please fit it", 1
1352, "112 India", "Good initiative but am not getting OTP. So can't able to register, so rating 1 star.", 1
1353, "112 India", "not able to get OTP tried 4 times", 2
1354, "112 India", "The app is not sending the otp on my mobile, i had a vey bad experience on this app.", 1
1355, "112 India", "I am not getting otp , kindly please suggest me", 1
1356, "112 India", "I don't know why I can't get any OTP from this app...", 1
1357, "112 India", "I've not received otp. So cannot even log in.", 2
1358, "112 India", "I tried to register on the 112 India app after entering my region and mobile number I have to receive an OTP the OTP itself is not coming right several times uninstall the app install the app once again and tried the OTP never comes kindly check into it and let me know when do I register for when will I get my family register under this application", 1
1359, "112 India", "Third class", 1
1360, "112 India", "sir I am unable to install it. I am not getting any OTP on my number. I m from Delhi. I eagerly want to install it. Plz help", 1
1361, "112 India", "Good app", 5
1362, "112 India", "Not reciving otp", 1
1363, "112 India", "Not working properly", 2
1364, "112 India", "I downloaded this app but not able to registered itself because I did not get the OTP .", 1
1365, "112 India", "Worst app. Couldn't even verify contact number. Waste of time", 1
1366, "112 India", "Hi, I am trying to install the app but I am not getting the OTP even after re-sending it multiple times. The did not receive OTP option does not work as well. Please do the needful. Thanks!", 1
1367, "112 India", "OTP is not received on registered no tried more than 30 times. Kindly check and give update on the same", 2
1368, "112 India", "I am not able to receive the otp.. To complete my profile.. Please help", 1
1369, "112 India", "Otp still not received ... 6 hours ago I requested for Otp ... Same thing happed with my friend IOS uSer ...", 1
1370, "112 India", "I am not getting the otp for verification", 3
1371, "112 India", "I did not recieve any otp", 2
1372, "112 India", "The otp verification isn't working", 2
1373, "112 India", "OTP nahi aaya, police kya khak asyegi", 1
1374, "112 India", "Very bad app don't Download this app", 1
1375, "112 India", "Pls check when u launch some critical and important app. Issue in OTP.", 1
1376, "112 India", "Dear team, I am from punjab... I didn't receive otp on my Registered mobile number. I tried many time.. Please give me solution???", 2
1377, "112 India", "KYC update is too slow", 5
1378, "112 India", "I am not receiving the otp from the number I am signing in??? Please help fast", 2
1379, "112 India", "Didn't receive otp", 1
1380, "112 India", "All members must installed app It usefully", 5
1381, "112 India", "Not send otp many times tryed", 1
1382, "112 India", "I have downloaded the app today but I have not received the OTP inspite of trying several times.I even tried reinstalling the app but it didn't work. Similar issues are being faced by many new users.Kindly resolve this issue.", 1
1383, "112 India", "Not getting otp ...tried many times", 1
1384, "112 India", "Hi please tell when you launch in Tamil nadu", 5
1385, "112 India", "Tried this app. App is very slow. Will it be helpful on emergency cases?", 1
1386, "112 India", "Why this not for Tamilnadu yet??", 1
1387, "112 India", "I did not received otp. Same thing happened for my friends. Not sure if the service is available in West Bengal", 1
1388, "112 India", "IAM unable to receive OTP please clarify and respond immediately", 3
1389, "112 India", "I am trying to get OTP and it not coming to mobile.", 1
1390, "112 India", "I m trying to register my no but not getting OTP..", 1
1391, "112 India", "Not receiving OTP and unable to proceed from first screen. Tried multiple times. Please check.", 1
1392, "112 India", "Not getting otp... Please assist. My state is Maharashtra.", 2
1393, "112 India", "Problem in getting OTP verification done inspite of entering correct details.", 1
1394, "112 India", "What the hell, there is no service for தமிழ்நாடு (Tamil Nadu), I am questioning the government - where do we still part of India,.... The app responsible person should reply to this,... Otherwise, I am going to file PIL against this!!!!! Anti-Tamilian government( Go to hell).....", 1
1395, "112 India", "as soon as i got to know about this app , I immediately downloaded it but it is not only accepting since the 1st screen. It is not connecting only. Kindly please launch it properly in every state of India. My state is Haryana", 1
1396, "112 India", "Trying to register.not sending otp. Tried with 2 diff numbers. If it tkes so much time to send otps wonder how will it handle emergencies", 1
1397, "112 India", "I am not able to register myself because it is not sending OTP to my number.", 1
1398, "112 India", "I tried to register from Gujarat but didn't receive any OTP.", 1
1399, "112 India", "I'm from Chennai, TN. When i tried to install this within my family members, 'This might be because 112 India is yet be launched in india'. !!!!!???!!!! But ,pubg & tiktok can be laughed all over india. What wrong with you ppls.", 2
1400, "112 India", "Should be advertised more because people might not know about... Good intiative by government.", 4
1401, "112 India", "Great work Women sefty mate", 5
1402, "112 India", "My state is Tamilnadu . I installed it & when tried to register iam not getting the OTP. If not usable going to uninstall it.", 1
1403, "112 India", "Unable to get the OTP and without OTP I cannot even move to the next page.", 1
1404, "112 India", "While first time registration i am not getting verification OTP number. Please check whats wrong", 4
1405, "112 India", "OTP not received, tried 3 time. A basic setup failure..", 1
1406, "112 India", "I am unable to register to this app it is showing 112 emergency app is not launched in Karnataka and how to register to this app?", 2
1407, "112 India", "This app works very good I got call response very fast thank you to the policies", 5
1408, "112 India", "Nice app", 5
1409, "112 India", "This app is not working in bihar so sad.", 5
1410, "112 India", "Did not receive otp even after 30 mins of installing the app.", 1
1411, "112 India", "Please provide a warning message asking confirmation before redirecing the call to Control room. Otherwise unnecessary calls will increase which defeats the very purpose of this app.", 2
1412, "112 India", "I can't even register sir /mam . It's frustrating to not to get an otp even . I doubt if the app would work in the time it is needed . :(((", 1
1413, "112 India", "I just downloaded the app but unable to use it becose the app is not sending the OTP on my number. Which is wrost. Plz deal with this problem otherwise i have to delete the app without having any experience of this app.", 1
1414, "112 India", "Difficult to shuffle for date of birth", 3
1415, "112 India", "Server not working in tamilanadu", 1
1416, "112 India", "A false alarm was sent while checking the app and I got call asking about emergency. I think it is a good app but user manual should be there", 4
1417, "112 India", "nice app", 5
1418, "112 India", "Not able to Registered due to SMS problem.", 1
1419, "112 India", "I was just testing the app and pressed one of the four options and the police control room was very quick to ask for my status...it is a must have app.", 5
1420, "112 India", "Admin pls launch this app for PAN INDIA. i am not able to install it for HARYANA.", 1
1421, "112 India", "Appreciate the effort", 5
1422, "112 India", "Poore aap. Please make it helpful. Guys you are doing realy great but stil is real time GPS not wirking propwrly. So do work on it. All the best.....", 1
1423, "112 India", "Who well response for no charging,no balance, what to do for emergency call 112 in app for girls in the india and for serious issue is happen what well the girls do in India", 2
1424, "112 India", "Plz this aap are start in all cities kyu ki ye aap abhi her cities mai start nahi hua he to mai India gov se request kerti hu ye aap har cities mai start ker de ...... thank you", 4
1425, "112 India", "Disappointed. In the profile section, the calendar doesn't allow quick navigation, to record age or date of birth of the user.", 3
1426, "112 India", "Never got the OTP, trying for two days.", 1
1427, "112 India", "The app needs improve, coz the volunteers on/off option is not working", 1
1428, "112 India", "Good initiative but after installation of the app I can't get the OTP..... several times I tried it but there is no responce .I live in # West Bengal #", 1
1429, "112 India", "Uttrakhand is not available as an option for state", 3
1430, "112 India", "Best app for women's safety......i Really appreciate ur efforts and hard work..... 🙏🏻", 5
1431, "112 India", "Otp issue from wb oparetor jio", 1
1432, "112 India", "Plz get it launched in Haryana as well, it isn't launched there", 1
1433, "112 India", "I was just checking it.. And it really worked... At 11pm in night i accidently touched the emergency button and they actually called me from police control room to know if i am safe or not.. Please share it to the maximum people in your contact... It may save someone's precious life... .. Its a very good initiative to protect women from any kind threat.....", 5
1434, "112 India", "App said that I can Change my status of volunteer as unable by using home box...... But I'm not able to do that........ How to change status when I'm not available as volunteer.", 2
1435, "112 India", "I am unable to get the otp. State - West Bengal.", 5
1436, "112 India", "Super app. I appreciate the minds behind this.", 5
1437, "112 India", "Nice app", 5
1438, "112 India", "I had waited for a long time but OTP for registration is not yet received", 1
1439, "112 India", "Quick in action.", 5
1440, "112 India", "Good", 5
1441, "112 India", "Do not press any of the 4 options for R & D purpose because it really works. I got call from the police department when i pressed others options to see what happens. An app for safety.", 5
1442, "112 India", "Very fast . Response time is one second.", 5
1443, "112 India", "Amazing", 5
1444, "112 India", "Can we use this app in Assam???", 5
1445, "112 India", "It's good response", 5
1446, "112 India", "It seems the app is not yet launched in Tamil Nadu. Tamil Nadu people meanwhile can use the kavalan app launched by TN Govt", 3
1447, "112 India", "Hi just installed this App let's hope it works.", 4
1448, "112 India", "As being an mobile developer I rate this zero stars.", 1
1449, "112 India", "-It doesn't send sms to emergency contact added in my list - there should be a demo mode or test mode so that users can test these features once if they are even working - birthdate selection is very tedious - it should also send a whatsapp message to users alongwith sms - if someone presses it accidently there should be some provision to cancel the sos - im not sure whether this app is official app by government , why is such an important ap not promoted anywhere by government and in paper", 1
1450, "112 India", "Yet to be launched in Tamil Nadu", 1
1451, "112 India", "It is showing profile updating has been fail", 2
1452, "112 India", "Good and effective", 5
1453, "112 India", "Not working, unable to register, OTP not getting, these kind of apps should not face these kind of issues.", 1
1454, "112 India", "Please install the app for your safety...", 5
1455, "112 India", "Shows not launched in tamilnadu", 2
1456, "112 India", "It's good", 5
1457, "112 India", "Accurate response......nice app", 5
1458, "112 India", "Thank you for providing us with such a service. I hope it works well and gives us lot of success stories.", 5
1459, "112 India", "This app didn't launch for tamilnadu😑", 3
1460, "112 India", "awsome app by CDAC", 4
1461, "112 India", "No OTP coming", 1
1462, "112 India", "Why in tamilnadu is not included in this app. 😡😡😡 Tamilnadu is in India or not 😡😡😡", 1
1463, "112 India", "Yet to Launched in Bihar... Why??? Is Bihar not there in India?", 1
1464, "112 India", "On the pressing to add contacts .. it is showing no contacts ... How to tackle this problem ???", 4
1465, "112 India", "How are we supposed to avail the SHOUT option? It's not clearly specified...", 3
1466, "112 India", "Not getting OTP/Verification code.", 3
1467, "112 India", "It works.......somebody actually called me", 5
1468, "112 India", "It doesn't even send OTP to you.", 1
1469, "112 India", "Quick responding with in secs nice app thankyou who have made it. hats off", 5
1470, "112 India", "Amazing app... Good response thank you", 5
1471, "112 India", "Perfect for security. By mistake clicked the 'other' option in the app , a call came within 30 seconds!", 5
1472, "112 India", "I belong from Bihar and this app is not running here it says that this app is not launched in bihar yet (in connecting process). How the people of Bihar will use this app ? It is useless in bihar 😟", 1
1473, "112 India", "Ok", 5
1474, "112 India", "Highly Recommend App. Unexpectedly i pressed Others button i got a call from nearest police station within 30 Seconds.", 4
1475, "112 India", "Perfect 👍", 5
1476, "112 India", "Good", 5
1477, "112 India", "Very good app useful for any emergency", 4
1478, "112 India", "Good", 5
1479, "112 India", "Unable to register as OTP is not received after multiple attempts. Next day, tried registering again, received the otp and was able to register, while trying to explore the function, I clicked on others, which created a panic alert and I received a call immediately for help. Hope this helps at the need of hour.", 5
1480, "112 India", "It is good , they rectified all the concerns what others mentioned in earlier reviews", 5
1481, "112 India", "I was accidentally clicked on emergency within 5 seconds i got a call from helpline and asked was i in emergency and explained it was by mistake", 5
1482, "112 India", "Hi Team, Please recheck your app again as there are lots of bug in them. Location unable to fetch even after my location pin is on. Why your app asking access to my pictures/media?. Overall it's a bogus app. REQUESTING USERS TO USE SIMPLE PANIC SWITCH IN MOBILE WHICH IS THRICE PRESSING POWER BUTTON for smart mobiles and FOR NORMAL MOBILE ADD EMERGENCY NUMBER TO 09 number.", 1
1483, "112 India", "Really helpful", 5
1484, "112 India", "Otp not yet", 1
1485, "112 India", "why it is not launched in tamilnadu?? Its throwing an error.", 1
1486, "112 India", "It says its launched in Tamil Nadu. But when I try to connect it says not launched in Tamil Nadu", 1
1487, "112 India", "This app does not even start such a slow app how is it going to protect us!?!", 2
1488, "112 India", "AMAZING! GOT QUICK RESPONSE WITHIN 5 SECONDS. IT'S LOVELY!", 5
1489, "112 India", "Amazing responce i just downloaded and become as a volunteer and testing it. Mistakly pressed the 112 button, and i later some how got the option to press i am safe i clicked . With in 3 minutes i got a call from team. They said thanks for registering as a volunteer it u have any safty issues pls call 112.", 4
1490, "112 India", "Easily can send a false alarm... Just installed and browsing the app and in few clicks alarm was sent. Immediately confirmed I am safe. Please consider this feedback. Seeing the same kind of feedback from others as well.", 3
1491, "112 India", "Very good and useful", 5
1492, "112 India", "App not yet launched in TN", 2
1493, "112 India", "This app is not launched all over india it seems...in tamilnadu its not launched yet to be launched notification i can get", 1
1494, "112 India", "Good,but no option for initial setup,settings,unwanted alarm,/panic call sent to Police, New users be carefull", 3
1495, "112 India", "Not use to tamil Nadu", 1
1496, "112 India", "Gud", 4
1497, "112 India", "Great app for safety by government 👏🏻👏🏻", 5
1498, "112 India", "Although Authorised and regulated by the govt of India, the app is still not launched in Bihar. Then how'd Bihar Women get help in panic situations? Disgusting", 1
1499, "112 India", "Excellent emergency protocall", 5
1500, "112 India", "hi team it's great thought,im from Bangalore. but I didn't get any otp tried with one number also not worked for me .and I appreciate all mens who are registered as volunteers Update:otp is not valid", 1
1501, "112 India", "Quick response", 5
1502, "112 India", "Good....", 5
1503, "112 India", "Otp is not coming. What is wrong?", 5
1504, "112 India", "Very very bad app", 1
1505, "112 India", "Quick response from police", 5
1506, "112 India", "How come this has not been launched in Chennai yet . It says India but wheres chennai in this ?????", 1
1507, "112 India", "I'm not able to update my profile", 3
1508, "112 India", "superb", 5
1509, "112 India", "It should be made mandatory and all mobiles sold in india, it must be pre-installed.", 5
1510, "112 India", "Hi...i am not able to register my mobile no. ..app says it's not launched in Karnataka...why is that??", 1
1511, "112 India", "Not available in Haryana", 1
1512, "112 India", "Query: How to confirm if the available features are working as explained and expected. Please guide.", 3
1513, "112 India", "All is good, except that putting in your date of birth is painful. Surely, this can be simplified as in many other Apps", 5
1514, "112 India", "Immediately Otp not received very late", 1
1515, "112 India", "Initial impressions are good....hope to improve it soon🙏", 5
1516, "112 India", "It's very useful application.we all should ensure to download this application for our near and dear. Also i suggest others too in participating by adding their names as volunteer.", 5
1517, "112 India", "Why not launched in Gujarat yet???", 1
1518, "112 India", "Tried several times but didn't get OTP", 1
1519, "112 India", "Best app, fast response, awesome", 5
1520, "112 India", "I call for tasting and imediate call back v good", 5
1521, "112 India", "No sure how exactly it works. Currently, I am in Karnataka and I selected Karnataka. If I move to another city of AP or TN, I cannot change State. If it work in that state as well then in what way the state field is useful?", 4
1522, "112 India", "Can't receive OTP on my phone for registration. Please help.", 3
1523, "112 India", "Unable to even register to this app! Not receiving the OTP inspite of trying several times! Dunno how its gonna help in the emergency situations!", 1
1524, "112 India", "Useless app..Doesn't get the OTP after several attempts. .ONLY AN EYEWASH..", 1
1525, "112 India", "After entering mobile number, I didn't get OTP atleast for an hour. After an hour I received 2-3 OTPs with following message. Your OTP for 112 App is 6352. This OTP is confidential & is valid for 4 hours. -112 Admin. None of the OTPs were valid. After such an advertisement with government of India, I had lot of hopes. I thought with so many rape incidents happening in India, government is taking efforts and have took good initiative. But, all hopes were shattered. #disappointmenet", 1
1526, "112 India", "Not getting verification code to mobile", 1
1527, "112 India", "Unable to recieve otp after several resend otp requests...app should be user friendy..liked the initiative by government but app is not working as expected.As its for helping women or the one in trouble if the app really clashes when someone needs it,it is not going to be fine for the person who is really in some trouble!", 1
1528, "112 India", "Why not getting OTP for sign up?", 1
1529, "112 India", "Good initiative.. I appreciate it..👍", 5
1530, "112 India", "App को इनस्टॉल करने के बाद OTP ही नहीं आ रहा,15 से 20 बार कोशिश कर चुकी हूँ।कृपया सहायता करें।", 4
1531, "112 India", "Installed in my mobile, but it says yet to launch in Tamil Nadu.", 1
1532, "112 India", "OTP not received i was try 10 times", 1
1533, "112 India", "Hey Team, This app is really Good and helpful but at the time of registration OTPs aren't coming , please look into it ASAP.", 5
1534, "112 India", "Very poor. Trying to get correct o t p since last two hour but couldn't get correct o t p.", 1
1535, "112 India", "Otp code is not coming to start a app", 1
1536, "112 India", "I am not get OTP on mobile number", 1
1537, "112 India", "OTP not recieved instantly. One otp recieved after multiple resend otp button clicks. But the app throwing invalid otp error -(from Telangana)", 2
1538, "112 India", "Unable to receive otp", 1
1539, "112 India", "Did not get the otp, Im from Hyderabad.", 1
1540, "112 India", "when we click on any of the 4 buttons, it should ask for confirmation, because it can be also clicked by mistakenly.", 4
1541, "112 India", "App finally worked after mutiple OTP resend requests", 3
1542, "112 India", "Good Step!", 5
1543, "112 India", "Good", 5
1544, "112 India", "OTP not received. Delhi", 3
1545, "112 India", "I have installed this app and tried to register but I'm unable to register my number bcz I'm not getting OTP..I thought it was my handset problem..later o tried with my father's mobiles...then also the same happened so....wt shld I do..?", 1
1546, "112 India", "OTP was not sent even after 3 tries", 1
1547, "112 India", "I t ried many times for the otp but m not getting y? m from Telangana", 3
1548, "112 India", "OTP is not received on registered number. Tried many times. Kindly check the issue", 1
1549, "112 India", "Tried to register but it is not even sending OTP, waited and tried again but no use", 1
1550, "112 India", "I am unable to get OTP...", 1
1551, "112 India", "I could install, but couldn't register. As it says, the app is yet to be launched in my state Odisha. :-( Hopefully it's launched soon.", 2
1552, "112 India", "I haven't received the OTP", 1
1553, "112 India", "Not sending OTP at all. For any number they are not sending.", 1
1554, "112 India", "No otp is coming on my ph.....tried trice Plz make an update asap", 1
1555, "112 India", "Otp is not received in my phone numbers. Tried several times but still no response", 1
1556, "112 India", "Wating for OTP for registration from last 2 hours..", 1
1557, "112 India", "Today i heard it work all over India expect West Bengle .I am in Odisha App does not alow me to register.please clarify.", 1
1558, "112 India", "Safe for all", 5
1559, "112 India", "I cant register myself as not receiving otp for more than 10 minutes.", 3
1560, "112 India", "Did not get the otp for j&k ut", 1
1561, "112 India", "😊", 5
1562, "112 India", "This is really great way to provide protection and welfare to peoples.", 5
1563, "112 India", "OTP not received, I am from Gujarat. Pls guide.", 1
1564, "112 India", "Otp didn't come on register mobile number. Tried thrice but otp didn't come.", 1
1565, "112 India", "OTP is not working. Dont know whether anyone respond to this review. Later unstalled it.", 1
1566, "112 India", "I m not getting OTP", 1
1567, "112 India", "Otp not comes for Registration. Poor app by govt of india. Bad service.", 1
1568, "112 India", "OTP not received, pls guide, I am from Gujarat.", 1
1569, "112 India", "Did not receive OTP on registration", 1
1570, "112 India", "Not getting registered, very difficult to operate then how we can access in emergency. Don't get OTP after 10 minute also.", 1
1571, "112 India", "Good", 5
1572, "112 India", "Superb", 5
1573, "112 India", "Good", 5
1574, "112 India", "It's very useful. And govt of India has been created very useful app. Thanks for 112 INDIA app.", 5
1575, "112 India", "Nice app please save the woman. Please", 5
1576, "112 India", "I accidentally pressed a button and within seconds I got a call from the police asking if i need any help. It shares the location with your selected contacts as well. One can also choose to be a volunteer by uploading their KYC, to help others nearby. So in a way, it gives an opportunity to be useful and responsible.", 5
1577, "112 India", "Super", 5
1578, "112 India", "Awesome", 5
1579, "112 India", "Hello Why hasnt it started in Odisha. We dont feel safe here nowadays.", 3
1580, "112 India", "In general all ok", 4
1581, "112 India", "Immediately responding from police control room. This app is very useful to all.", 5
1582, "112 India", "Yep it is nice for women safety", 5
1583, "112 India", "Superb and fantastic app☺☺☺", 5
1584, "112 India", "I personally verified", 5
1585, "112 India", "I tried to register but it shows they are yet to be launched in TamilNadu.. kindly rename the app name.. if you can't provide service to all the states then why you are using the country name alone to showoff??", 1
1586, "112 India", "Good", 5
1587, "112 India", "Kishan Reedy Sir .. Thank you sir.. Great Idea sir...", 5
1588, "112 India", "Could not create profile, profile creation fail. Calender is not user friendly for register DOB. If a person DOB is 1967 year, then how much time it takes!? Not at all user friendly calender", 1
1589, "112 India", "Great initiative", 5
1590, "112 India", "Why on earth does this app ask for acess to media files in phone?", 3
1591, "112 India", "Best try.....", 5
1592, "112 India", "Why isn't this launched in Chennai yet? You cant call it 112India app and just selectively launch in some states. Women deserve protection all over India.", 1
1593, "112 India", "Good initiative. Can expect quick response. Kudos to the MoH n the police dept. Ive registered as volunteer as well. UI needs fixation, chances of triggering false alarms are higher for new users.", 5
1594, "112 India", "I did not find the app to be useful.The response is really bad.", 1
1595, "112 India", "Best app i was in emergency i called panic service and they came fastly", 5
1596, "112 India", "Good", 5
1597, "112 India", "Definitely a must app for all men and women in their mobiles. Would be better if we have a short like triple tap on screen as panic button for emergency. At this tap, GPS should also be auto enabled: because at times of emergency it might not be possible to unlock the app, dial etc based on time availability...", 4
1598, "112 India", "The reactions are very spontaneous. Every should try to keep this app for the emergency cases.", 5
1599, "112 India", "It shows not launched in Tamil Nadu", 3
1600, "112 India", "The app isn't working in Tamilnadu. Great initiative thats why the five star rating", 4
1601, "112 India", "I am from tamilnadu but when i installed this app and started to register in it ,it said its currently unavailable in tamilnadu region...so waiting for them to get settled In tamilnadu too", 5
1602, "112 India", "Superb and superb, just to see i clicked others button, officers called me i eye blink time", 4
1603, "112 India", "Good", 5
1604, "112 India", "Good initiation, Add widget for faster access, opening app will take time when needed", 4
1605, "112 India", "Very good and much needed app.", 5
1606, "112 India", "You can act as a volunteer as well", 5
1607, "112 India", "Good and Fast Responce From police department..", 5
1608, "112 India", "Super", 5
1609, "112 India", "Super", 5
1610, "112 India", "Good app", 5
1611, "112 India", "Good", 5
1612, "112 India", "Looks like this service is not available in Tamil Nadu yet. It would be great if it can be launched asap pan India.", 1
1613, "112 India", "I tried to register but got stuck in the calender column.. do we need to provide our DOB or its related to what .. no clarity.. pls clarify it and also whether it works offline .", 3
1614, "112 India", "It's good idea ,but there are some bugs , not able to disable volunteers app when not active", 4
1615, "112 India", "Yeah this aap is very useful to everyone girl or woman whenever ur a in a emergency situation .... They responded immediately..", 5
1616, "112 India", "Must...", 5
1617, "112 India", "Nice, just only I installed app and simply I selected one of the option in others. Fast response is there, plz keep like this response in feature also.", 5
1618, "112 India", "It's good. I thought the others icon have more options, but, it's not. It's just connect the request to the center, although I was trying to update again, that i am safe, but it's didn't cancel the request. I believe it's for safety, so that's fine. Hope they don't mind, when they get the initial request by mistakes from the first time users.", 5
1619, "112 India", "I'm not getting any OTP...", 5
1620, "112 India", "Good app", 5
1621, "112 India", "👍👍👍", 5
1622, "112 India", "Good service and immediate response but OTP verification takes lots of time. Resolve the issue of OTP reception. Andhrapradesh state", 5
1623, "112 India", "Can't understand what state I am supposed to provide as I frequent between Karnataka and West Bengal. And what if I need help while traveling in some other state? Will the given state be an issue? Carried on by providing KARANATAKA as state though, but did not receive OTP. Thanks for the response. I tried again. The mentioned problem is resolved.", 3
1624, "112 India", "Selecting date of birth is very tedious, pls fix this issue", 3
1625, "112 India", "It is an excellent app.... Who ever is in threat, we can just send a signal. Within seconds they will call back and solve problems....", 5
1626, "112 India", "The one app we should have! I just wanted to check this application and the response from the team. I clicked on the forth option provided (others), beleive me I received a call from the help line within 15 sec! Thanks to the entire team 👏", 5
1627, "112 India", "It is a very secure app for girls.it is working within seconds when an emergency", 5
1628, "112 India", "Excellent App", 5
